record_id,ml_classification
6f8f1224584ab6b2c6ee08c320383d62,Indeterminate
5eed63ec20c38e03f4c42e5bae479611,Indeterminate
59f87bba6f69f11003a0b65d34220e75,Indeterminate
28779ceb37aded1ecf79b9c52c31d704,Indeterminate
9da46bdf592d2f1dd5d596f7527ba8b7,Indeterminate
4c54c8e562bcc6bfbcf62ecbbf2db303,Indeterminate
fc632c4633978c9880f26894022beb4f,Indeterminate
9828236ee80912ac2bd6505d37fc63e0,Indeterminate
ec074476c49588a3185f2e2c2556b250,Indeterminate
fedefe49e5cb335cd6c52924930431e5,Indeterminate
a80b8e71a37d6d19320382d1f3493c21,Indeterminate
609d78281f773c0eb919f60aac7f9310,Indeterminate
458accaa00ef9c745584a0c4cc7aa344,Indeterminate
da67b886ca964297bcd4796e2d994b1c,Manufacturer defect/negligence
a76d6c7164415bfc8de3a877813b45fb,Manufacturer defect/negligence
8b529f3092759698487e46f7cf9211d3,Manufacturer defect/negligence
fe0b0956ea6b0041a498dc5dc656880a,Manufacturer defect/negligence
9567b3d1a449e144776466ae40794b44,Manufacturer defect/negligence
c686a8e52f343e882474df831f00249f,Manufacturer defect/negligence
64bc449ab5b383374b403b6f01a64f72,Manufacturer defect/negligence
38c509ff39aedd088a927f8af0498f74,Manufacturer defect/negligence
71746806ea883d5b5000ad8f6c1826a5,Manufacturer defect/negligence
c0226f2b6d7cb909c9f1f4cf29d84c35,Manufacturer defect/negligence
4fbcbdc669fac6cdfd6c29ba6f050a9c,Operator error
a876611ab3a09b89ec01152b29f7b595,Operator error
89c6a886af28a96b512aec0820ed84b4,Operator error
2ba1c1e6e9352c65a292489b1df3ea06,Operator error
90d37d084ab06d2f98c3159c3ac098c6,Operator error
a2eb1f2fc5f31ef629a97cf6e144f10d,Pilot error
afdf7176bc350414e78dadd51d4b271c,Pilot error
da08997ca18bd169eb8e639bd9740ab3,Pilot error
7bb0f327ed41bbbfe7bd7b8d00cc956f,Pilot error
88d58563292d8ef2dd74c02ce942f398,Pilot error
54eaa96d8379004d03d84e643d839689,Pilot error
8022e69b094933c0a6f766ef47efcaff,Pilot error
bd22917503c9954be65e01a589c1c391,Pilot error
ec873737d4bfee3fd30d68bf71f4cb79,Pilot error
f9887792cbe5dc55f1a1f0ff4e4805cd,Pilot error
eb657f1ba70979d3414e518cd955dfe2,Pilot error
6c668b7f3121cc2674306e4720937f91,Pilot error
7f9a90beb5278b8313eb92e2be3bd0d2,Pilot error
fa700950a9537a2723c59453f4a1118d,Pilot error
aa3f0648badd2feebfc212f8112c99f7,Pilot error
3eb4ead467dcfe549f2496ea6e476d31,Pilot error
ceef4cbe9cd0ee6c7567e33fc019d4bb,Pilot error
e7c5cb9544bede2d6e8dfde5a0da7085,Pilot error
7dac12289ff41fcf3487723b724dadea,Pilot error
2e60ad90a4364ce84b0bd358f06ef792,Pilot error
93d630b6602b3f23e64bd00fc486d9ad,Pilot error
7be802e7c200cd332d708573a65fd274,Pilot error
9c8593f245a3e82866eb7ccd84937e9a,Pilot error
e8e2b50428f8b15f7d770361bc1b9e10,Pilot error
fbc096c219f4a005338b5034d7afb4bd,Pilot error
3ee003bfa1d25a669e79ea46eded8b59,Pilot error
a596842181c72b75225822b2fe21f055,Pilot error
619dc874ca8f31ec02cd269222ed8e9b,Pilot error
66b951f9f294ed6b9b4e2cc5f0619e23,Pilot error
4f06bbaa1f543396c464484c713d8206,Pilot error
f7951816c11052900da98fc08e04f341,Pilot error
190181572cbd419a74c167f5645ea239,Pilot error
f6eccceaad1217f3566a970a2c078ebc,Pilot error
40da3473692e4d6fc51b5cdadf083447,Pilot error
e014fc10f5dd7986fd7eef553af6e7ff,Pilot error
adac8da02f0a38591419540cedac6608,Pilot error
2faddc8b4df74abe93b9a9f28e6e24cf,Pilot error
52e3cb43b20bad899676b5701047b3a0,Pilot error
611b9275976ee26d6edfa5667781f203,Pilot error
b7697c14537214a90c018c8206648afb,Pilot error
7ccfc29980d5c665e5b223ed5f4b1b1d,Pilot error
9c357d455d49c0632df683bae801ccfa,Pilot error
1c7a1157434c98b7875d7df27cdd6d19,Pilot error
753153a826ba70fb5b954cdf179e7d1d,Pilot error
0da5ef32a573099596400d6f2049204f,Pilot error
889108554cd9a77100b9d0634dbf8359,Pilot error
f07a1a4f024b6ac57c413aafb1a9c61f,Pilot error
a97cbae7b0dc5c9b202ae58fc2fe0a16,Pilot error
6e8523fdf202ccba98f64c25258eee07,Pilot error
b7184541943971528ec4d21844ee9907,Pilot error
7ef75dabe89b19e35405357bb123d82d,Pilot error
c7208b502c0e67c91863592c004bb334,Pilot error
0f13a5db53f069fae34edae7fdf14f95,Pilot error
10fbba1736fb4233a06740522aff9d6d,Pilot error
7f82b817d66f1a2d979304bae3ee9147,Pilot error
73c8110f19407bb567a667fe1dd3d235,Pilot error
b5a515b6a22ba8e2d5e82c1d5c2facc7,Pilot error
d90691f64fb4d13d83f78388f7564acd,Pilot error
3c995306a36fd8b663cb3630b677f960,Pilot error
f65a9ee1308054af22597998328fbba1,Terrorism
fb655fc00f7754a7c1ce9be2d97a77a9,Terrorism
8023e0bdf22b772ac6928a36cf3a1464,Terrorism
2e975a2b007251ade24e9da8aa827bba,Indeterminate
cf21f908c2b760356dd884d98dcb0909,Indeterminate
90ebb6e3faabad9f05bf30e1499983c6,Indeterminate
31c64e06e49e2ccc7af011d78bd035f1,Indeterminate
e96cdf21ac10f2b45df8daf7c156bdcc,Indeterminate
baf0ae364806b6319d9623606f8a77cf,Indeterminate
c75a18ac0ca0172abac53ba5c68b9e42,Indeterminate
c36230b1611f367a83c953e48bc5f235,Indeterminate
479a4589328e9b491e6f3f9f2c667f6f,Indeterminate
c93858fdbb3af65525122e2a2929e004,Indeterminate
ba8520aea0888f6efc6846f5b2130010,Indeterminate
3bf706359c7d84889dea05d962101aba,Indeterminate
a7820b6bd5f70bc2e34f5e906599fc4e,Indeterminate
c1d0a4c51bfb5b88908e7bb8abdd33a9,Indeterminate
d348b53edb05f62b5f0ebc0bb12c7cc3,Indeterminate
c0855f511b29b9a21bb3751497b0c5a9,Indeterminate
1c65b11cd015d121d9d34c68177d3232,Indeterminate
2ddf877bbacbe0f5ebc8e7b6c539d68c,Indeterminate
3646cb8de0229f0be863a6ed206a6914,Indeterminate
d9ab5d6935e47b1ea2265ec0057df9f5,Indeterminate
9ffad135e94d189879bde7c6b4eaad85,Manufacturer defect/negligence
789889097e4083367808bb742ca95398,Manufacturer defect/negligence
8144c72525c1e024d081afd97adf63e1,Manufacturer defect/negligence
ee7e290d6e4675c5d4a723076f0f91dc,Manufacturer defect/negligence
051d4d8caec14949f1f2473fc6309701,Manufacturer defect/negligence
cf8c568712be48c93cbfe1a954d84507,Manufacturer defect/negligence
50d16342fd12529570cb7532ef96453f,Manufacturer defect/negligence
5bc2047186b449db1ec47df2f69e6ebf,Manufacturer defect/negligence
333a49364ffdb0c4421371c090342e2a,Manufacturer defect/negligence
c6ce0f0864e1ae325223ff563f6e33bc,Manufacturer defect/negligence
534879962884353370ecba2755f1fb7f,Manufacturer defect/negligence
7584b3b710f9e1bb476d17ba97109724,Operator error
dff26bb02010770c1787b875dee7aaf3,Operator error
cf176fab9b34d508627e3665ea9b21d1,Operator error
cf5b5432ccf5e6dce56cd15600c36334,Operator error
f8de6c82d10f5070be54c4e9c6d99843,Operator error
c4c776c64eaddbccc1e9355cd6106a01,Operator error
e85b8a1119331763571a4547823fe4a4,Operator error
ca9f2e1d0a210c08a9b962642799be00,Operator error
178fad4324d2892165a977a87a06620f,Operator error
c92eb0cc5e32fc2e6eecda699facf81a,Pilot error
40a2dade116f23eb1ae233d0b16a7164,Pilot error
55bea0c2864ff0051ddb340d13d464dc,Pilot error
c28881370229807b45e6fdac58680e41,Pilot error
2c8cfc9d6a4ba5bbee8919ea1d59d25b,Pilot error
d9c24e899e7a470ebcc6aec9b07d4e82,Pilot error
0d8cc82b7e4b833cf2bd48fcb07c6d7a,Pilot error
4b3487156b9e61833f0be1d9b8e01d67,Pilot error
22cc03ac3e35c451a995fc2e63e30dfb,Pilot error
a7688cfd4a07b62c6cf969dfebcfda1e,Pilot error
7279b6a74c4e972edcbcf82d06efde27,Pilot error
6b137538790be111a54ef8cf814bc949,Pilot error
1ee1034a86e1d866484884e0ad4062d3,Pilot error
cb56b4b8e13d2bc9c7aacf66a666afb9,Pilot error
e083f9843ba05611f17497b15016954e,Pilot error
c61e6a18d1dd2b35663b35af80b5086e,Pilot error
77674cd084558561bbeb86316b5adaa3,Pilot error
b29409ca1f1cea9b1d195ced4d59233f,Pilot error
77231b922cc16f0b6a0d9abf8a7cbc74,Pilot error
c67c7f69aa7315af38cf0f70861f1c11,Pilot error
d85ec706877f52242f8b234f748712f8,Pilot error
e97c458d4837f80c289d1194a7cfef2f,Pilot error
b9bf39ef2746be6a8e1489dee7573beb,Pilot error
2b7c162651ebedb53f2d630ad95c553f,Pilot error
bbc820bebf9e3778dced4f35dccddcfb,Pilot error
287a047c45ce9ca8c78bf611f45d475a,Pilot error
ccbafeee8adacb99b1bb34ffb7d98d49,Pilot error
494b82ad3767ed7f9f320785b609eee9,Pilot error
c7204b70f910fa9963973025369d2b92,Pilot error
6e527440a5a8274ae58654ec04ab8b58,Pilot error
7a0a97c8d9b73094260f02e325aa09ca,Pilot error
ad1d8d7da1d8e15f068edeb55b5f67b6,Pilot error
81bd1d2363b1b751c0742d601196909d,Pilot error
9e1226fa957181cd9c2fa1ad9e9ed5a3,Pilot error
cbe0f9c15a7bc3fd72aef8b52adfa0cd,Pilot error
969e08919d745462826bf41e7723918f,Pilot error
ffe4319e7c45166d711f43c84dd90d99,Pilot error
911ebcb4b513041ec2e1ce7a23417469,Pilot error
08d270d98a447142df4cd076bde0d9a1,Pilot error
47da10e261ab0bfd0bbd3913ad20211a,Pilot error
51e76cea7d5ee1fb9b41ebfb40bd6f26,Pilot error
83cf9830af024ec6ac78ad6f4ab71e24,Pilot error
72f2e94ed6ef20d4fcbf1a5be0b34850,Pilot error
536f14bfd6c6644082949d0bec188c83,Pilot error
0777bedafbf4ec55b63ffabf703d435d,Pilot error
7a67a9c9b66fe8d1a5fe20dd4d88c9af,Pilot error
fcd9c4ac151872e229e290988df22c2c,Pilot error
c2d92d33305ce5a6f819c4c8bdb8c406,Pilot error
eb46f134a7fbce8988eac4f2ac5a009d,Pilot error
0742f6faeb557ec9fb78532012c853d6,Pilot error
67843bc4345ee857007b5322685e5418,Pilot error
129745744e3489f7486ac5e00e9acf7b,Pilot error
96e8a7420d9173c9727cb5970e2bc201,Pilot error
a443764091fac1f872955f764e332918,Pilot error
ee4943e1f895ce5dec94a8b03bfd94e9,Pilot error
9d02c1abab3232b6d2e3f06a30bd50b0,Pilot error
f9fad6fba5324a86a1706d1d5a43456c,Pilot error
59fcaa4772fc005b04f041b478e6efc8,Pilot error
67cad012588c01fd2f979fc3d126ea10,Pilot error
382851d6d93847eea690ddfff753bf6d,Pilot error
6fa7c65e28a93fca4106e9b2ca9e49a9,Pilot error
48304c94c3867018a85a6ec492eae124,Pilot error
8cd8a5e8c941a6b1dab705a8ab802a39,Pilot error
fe30cf5b584cc87d5b4a7eb4e7408d25,Terrorism
e3010586b799c1b4d70c7ed898cfdb31,Terrorism
4f51c55e568a0a3252c338f1da74992f,Terrorism
60ab0a9cc62ab72e5762abef5423a122,Indeterminate
62e758899413f4abf8019283ae42f5f2,Indeterminate
c83abe8febbe747077a8bf2014ed999d,Indeterminate
40d1bea0e167d770c470cf3a7404f20d,Indeterminate
3b3ecf9cd04c06b182a4f4853c9bbbc7,Indeterminate
cfc5f527e85e1dd102266d79d3486a0d,Indeterminate
1a145422491663649a12fc3418e0c59e,Indeterminate
c0d567845629dbc88cc07e5cf3cccacb,Indeterminate
b4f24e8ec43cf17a771f3490dcf8cfdc,Indeterminate
5008cd3c787b32df2f7f46a3fa3744f8,Indeterminate
0e591df531312370d580abcc8c405bac,Indeterminate
c2a8c5494b924baf82ddaea957fc7adf,Indeterminate
98b07461034c010a50398c8b6705dbd9,Indeterminate
3930f5c3ba23d752f0cc29d92ace6092,Indeterminate
571156b2ad2f89e1629203d7c42fc64d,Indeterminate
da0c0afbcf561b87b1a438487fb02819,Indeterminate
3770ab4acee813c12f7476eb61cd772c,Indeterminate
3dfd0da9d91c31b1dcc938e40981fe79,Indeterminate
1464bb8da155210181e3b24f2cee2538,Indeterminate
4bc7da48bac7402a4d78b6f6d9e0e7d5,Indeterminate
4f77e57aea957da2fbcffe8c6523fac8,Indeterminate
5d9bee76b774245ace5f115fe28a13e4,Indeterminate
93ce7cbe256f037d082901b43eaa34dd,Indeterminate
462788c817a64d0df7523aa9e77a8a10,Indeterminate
d01610c3dcf5db935f68a35abd6057f5,Indeterminate
27daac760400121819caaefc98b62f6f,Indeterminate
193ffb2fa9077528baf0d8dfb5bb0c8e,Indeterminate
04ef1e14ae87bbf435976ca45f5bfdb6,Indeterminate
588b0c3a4b4b01490f46af8c8d9692c0,Indeterminate
ab2ee8f999bc0b9d8333aa310191878f,Manufacturer defect/negligence
35491c963a958abda29fe2fb6b971d72,Manufacturer defect/negligence
5d43e09634c148e2f74d4dfb971d1a1d,Manufacturer defect/negligence
6d51ea61b7ed840838e6325cd03b6bd5,Manufacturer defect/negligence
0e475f24da38ccef59f00fad9710b213,Manufacturer defect/negligence
3b3bbfc8b37270c4aecb7658b70edf0b,Manufacturer defect/negligence
8ee57c18404827e7ebc00d47b6e85a4b,Manufacturer defect/negligence
701302bc73932f7e0f0cff6ca825a749,Manufacturer defect/negligence
93a47fa749cc792f5b67b609578cbf7d,Operator error
5244d57b7cc24107d49f4da47e6f2532,Operator error
1e91860402a97d26f08bc63fdc3e2f2a,Operator error
26c3a92b9df8f360f1c4f8e584a7c13f,Operator error
9953ae37260052d1aaca032623788387,Pilot error
bf22955280dcc806dd7203d3e959f75b,Pilot error
6381f0ca666139a117362abec1b30c9f,Pilot error
315e73f1b1742a94b16749d9b140d599,Pilot error
8474b46f9acb015d6ee4c2ff90e8827b,Pilot error
9073374b692fd7b3d912c1b41ae08ba0,Pilot error
0bebaa587fe138616645e9302fa3f4a8,Pilot error
e0ba601ae5913a691f58850a2d300a04,Pilot error
fabaf8fd617021c54d154cbafddf525e,Pilot error
3076cad0e0ff9f5c981574bfeb8be64d,Pilot error
2ef247646de703abe288f5015bb5de00,Pilot error
013c9cebd934c53c1fbc26513f84ea6e,Pilot error
08fa6471d9002bf342efaeec666efd55,Pilot error
3782cdf1ce5918809794a69188cc2989,Pilot error
9f3a0bd6d5cd9b0473e8d88d1406ec5f,Pilot error
3438a07e1b374d30ca1d3b3e61c1913d,Pilot error
083a85527de8225b543b469f941fcb4b,Pilot error
dce65601f7021d6a4eaffb982589d9a3,Pilot error
9994c43effd71f02024186b3f5eda01f,Pilot error
3bb4908e7fb1026c4113f8507ebc913a,Pilot error
486914b7d43a87e64237bb93dc2fee9a,Pilot error
5cf910529daa0f81f1cdd51b1e2be324,Pilot error
c293c9dee4c61944cab32f3ba7d4a68a,Pilot error
e1ae3d3caf382495a8814c5087fe029c,Pilot error
5dff7e9a2e6ad6660564fd7ba6bebe31,Pilot error
740d6b1dc3ec6fafa5fd351288b863c2,Pilot error
bc3eccb35c00404c491bddac8ec1b319,Pilot error
72ff35fa2ee13ec2722d1dcf689c2999,Pilot error
ea0cbf8772e04af1ee3b6607e8e81df6,Pilot error
a51e5b16eb61173085d0c34e0d789003,Pilot error
64f29aec51762570adbf044592e64918,Pilot error
6d8d83007cda3d71ca6ec1af0e611de9,Pilot error
67efcfc1029c3fa010f232622ea49e88,Pilot error
0675da90ecbc3616fa5792ab0e9778ae,Pilot error
43622fc332ad3476e7a6e4d9a4133c86,Pilot error
8580a7633b8e08f78fc72b995b63080c,Pilot error
d863b5027235aaafb5a1a4cfbc380ac0,Pilot error
3bfc08544708f0137eff9da6c98cd5b1,Pilot error
c36ccc7f12ad471015a3ae4a07cfcf11,Pilot error
54541ade9cd3b8ba9a74f4c4bd970f90,Pilot error
792e8fc70727fc0dc7703f13183f4b94,Pilot error
260411b677c92715705ac352c429b424,Pilot error
5325e85cc40a3a2a76715f95287f730e,Pilot error
041016252328f5218a6d83ed4c3d81d2,Pilot error
b83869075b6196c45f5bead5d468c8b6,Pilot error
6b73528d369575ed97cd24bb9c88ea5e,Pilot error
c190e99a9c0b2d061fdc2b993a2f2a03,Pilot error
fa13b6103a5a1ca618fc2390e59a5300,Pilot error
348e7b44caf62d7df4f50c72a4c0293a,Pilot error
931a90546a84c2172e7fc796be9001ca,Pilot error
9baf7cd32a8caf1ad93d62ca2a3f7aae,Pilot error
b7e59e2cd7ee5e3098c38c1c8972a60a,Pilot error
13b1a265f85792f698e70977bcdd47c6,Pilot error
591a41bd77ce2e925f483f4ee168393b,Pilot error
0d08cbbd0d45b55e90ba9fbc5998fd22,Pilot error
a115c7e744b82333871973cf2957de81,Pilot error
0e42d259c4842c036ce9d1cfd24b1eb0,Terrorism
fb74b2712994d2f1f2c58d863f512b57,Indeterminate
508cac6abe73f1978d0a7dd296751f03,Indeterminate
e1d9d18b608f86c7fe55345543697007,Indeterminate
7172cd66745b2a648406997cba509c3d,Indeterminate
849ac427ba53f9789c7f8c65fc5e857c,Indeterminate
0234ba81986ea621f91e3533f908e945,Indeterminate
33f7dc1b0c797cbe64099f4ffe2e6b30,Indeterminate
5fc89a79c1f4cac22b5ec68f4ee1e4d6,Indeterminate
d018efb57221020c0bc758ce905b2e87,Indeterminate
d8006697968d92fedc2e22cc5f665d2f,Indeterminate
9e7987ae9124c6a81b9a8618c4052d66,Indeterminate
58dd2e796383513567fe50dfe28b4c6f,Indeterminate
42322bfe07440bb3ae8ce81fd37bd5b7,Indeterminate
21f5a997553073410be8725adb8fa6a1,Indeterminate
35f6aa3722f8339bdcdca7789a2e1612,Indeterminate
6c54b83600f019aa7dd4a083cd5a2b5e,Indeterminate
255ed43f0f07602138ff6c8c23d21343,Indeterminate
4ea751263d2311da6eddd11ca41b151a,Indeterminate
43c8163c4cef75322b58ce93b8a0121d,Indeterminate
6aa62a4e1e02aaba7307ae5e14ba7b4b,Indeterminate
cf607e1732ea7636e2470d2cfd140a05,Indeterminate
a45485fc8337d355442e1615694d89bd,Indeterminate
b2fd88ac7b6732e98e6f384ae7d8ef1f,Indeterminate
6da0fddb3ee9514807abd58a5712ad96,Indeterminate
de864b37322f22f8c5364fcca11c7b2c,Manufacturer defect/negligence
4e09c73b82a5965df7152388e96c50be,Manufacturer defect/negligence
506c32abe06504a3cfd8eede8efbd727,Manufacturer defect/negligence
7822525a2b9f2b0cd7e2dcc93baa98d5,Manufacturer defect/negligence
14d5a93bb89455e23a0869edc99394f9,Manufacturer defect/negligence
d0c0f50206cd44146174bbcee42bdeef,Manufacturer defect/negligence
a4b7f5755e160a75bb1a296210f7988f,Manufacturer defect/negligence
1d7b686bd3086b41a444d3fa8fcc4dd3,Manufacturer defect/negligence
7a5fbd84b922283e68f10c21c6cf0977,Manufacturer defect/negligence
90f45c8e621eb6a8f2e0ccd443a81bc3,Manufacturer defect/negligence
f706a6cfbd524ae824703a5c4a45d343,Operator error
6950e77272992fbb2836eaac01c5dc1c,Operator error
06e94af54b90dd3760ad3bdfdd915bf2,Operator error
ff720dfa5ebe8f874923fc63792319eb,Operator error
99c67c372447508c1a2845c0200d3864,Pilot error
d0de58684c68e345a2b7a882c31b4057,Pilot error
42271c1ea527b1782933c4c2e7e48251,Pilot error
ae754c39855a25f89a97d284c121e34b,Pilot error
20ecc275cbfc25a7b1dc610c3b201233,Pilot error
e7ce4053b88e7abf2ada27521f5d34bb,Pilot error
0f8fae0a279d9a51365abe571170b455,Pilot error
38e98916ee31c826cac30643c5a75403,Pilot error
15882d450e68bcdee707ea1d63aeae41,Pilot error
76bc1d69757cbac4ef421f58895894fe,Pilot error
b4858c2bf89814f0b2b3d74721aa674e,Pilot error
d87e4281c006af34f1c221b72e267cd0,Pilot error
72bc559dda6d5440f87a3b51c4f07bbc,Pilot error
efb8766bceca813b668028fc022930bc,Pilot error
b56ed632d760c9946b999115551a4da3,Pilot error
5b09d62a471acaef7e12a2eb21e40179,Pilot error
634ce542b89cf61372c935108b888c85,Pilot error
f5fb11c54480a1ecce2e98e941ff2f69,Pilot error
6a396fea3259fcba02bff6b066caf9eb,Pilot error
5bb7a3b4901504c628bcf4d5965583c6,Pilot error
b465c78c79eba9ec2cbcbc38c60e81da,Pilot error
eee9d56f1f3b1fcd1dcee24657cc8093,Pilot error
9d28f3aab868a1cde876007fd60867a7,Pilot error
16190511decc900b046a05a2f14fb1ab,Pilot error
08f05e65e11caefc25bcff99d151129b,Pilot error
c77564d5aea83af80b2eee15f82b4273,Pilot error
896e19cb3985398a66bf8b4b585f1f6a,Pilot error
e7c0e440ce920b5645a0f1e9ff1abade,Pilot error
72fa4ae5c97eecc07128a0d0d23ae756,Pilot error
795de302404ec654048ac75743948374,Pilot error
53b2f3fdf183fa995318c22126ea91c0,Pilot error
995e297111614e03a59378b1dff1fe64,Pilot error
8e4febaa8411c8aaa017ac8b5dea7004,Pilot error
bfe95e8af5b5b89eb5f31b07cb2119ec,Pilot error
88e423dcd326e97b93282efeef1dad4c,Pilot error
8611cc8b09bddc6d6f20ddafcf76cfbe,Pilot error
b7198173a8af26cb4a2f16f8f0c7e325,Pilot error
82e7e34b2c3309ce24f76a3eb901f1b6,Pilot error
9a2079fc40cc7c6e32957bd1252ca69c,Pilot error
607076335f60ede43bfd719234d5c063,Pilot error
8ddbdc144160446a34fa6cbd03bd00d2,Pilot error
1055519d2f555893acb9601db73ccca1,Pilot error
f50c4c413c6ba7f11839b037e03beb12,Pilot error
6bb43584e98ba8f98cf6f8ec8d086c36,Pilot error
62e6b6c70192c0e7e95b0ab16e7ed20a,Pilot error
1ef1bdf47eb7eddef047812be0bbd5e4,Pilot error
c3776dbddc5116e9c91cde20b23e84ee,Pilot error
ea897bd2b4e350114677ddd6a7fb9d26,Pilot error
cb9cd62ded02517a0dfbdabdcb60c0ff,Pilot error
9d2f02bc0f9a2b4cc523cb53cdbe05a2,Pilot error
fd86f465d4be01b1065ec1bb4285da9b,Pilot error
4f9cc437b2e16c06095d44475c18f0cf,Pilot error
d2ea4abf82bcf0a8a4c53bfb36be965d,Terrorism
063daaeadfa093b19ae27df2fac8c407,Terrorism
bb867a638d79621991bd87ed698e81e7,Terrorism
d816b3bf1bf70c0a9a0ec63b6c351562,Indeterminate
4f8ecba245acdfd0e8fc3326fe7f8b8e,Indeterminate
e4e8840477694f89614f3a60d0d83f22,Indeterminate
19ed0bff96bba303ad3b0f6b16da3efb,Indeterminate
4804001da5c8c4af0f64b4d592ecc1ab,Indeterminate
2231dd903833a7089b179ee171483796,Indeterminate
5762b914b5b64c24409bae4fa8d1ac37,Indeterminate
dd91dfde4196d6024d1afb9888645ca5,Indeterminate
e85ec074b934ca639fee7a09b8f22596,Indeterminate
c1221ea4055010c77ff2d5cdcad667b7,Indeterminate
e2cec5420aaf19eba238e92d89755b3b,Indeterminate
0bf60f1729eb7779d55040075b5ea585,Indeterminate
e85810fc74ae62e43b503ce7660c058a,Indeterminate
cb75c75eabaed51cc14eee9a7001c8ad,Indeterminate
c9f3efd66267091d76a1809db021a5e3,Indeterminate
0586e5ab9d2da371e97394efb8d44d73,Indeterminate
a7c096d7edfd4e70f79b4b4e064f435b,Indeterminate
0fbff239b2acefe68f67c72ad84a68df,Indeterminate
42542bd15da1610720113672a798c82d,Indeterminate
067e2dae462a85f60d4d3d91aa599db0,Indeterminate
82f56b4293ae39289c28729d2d70c2e4,Indeterminate
f62b3fbe250ebaaf2f5a6646d5dcf39c,Indeterminate
9c9a86eaa1adebbc01e17b6768865bee,Indeterminate
d36b9304fc21b8eddbc050974f4e5d16,Indeterminate
012e485d08bf63fedc0294898db2a038,Indeterminate
9520375f76c63aa0471033a9329ca374,Manufacturer defect/negligence
cebc31ed3e012e1af6cc7ed148ea3af3,Manufacturer defect/negligence
985f1a68799dc85c21f45c0554673edb,Manufacturer defect/negligence
4b728c895ea508872c9bfc80ae3125bf,Manufacturer defect/negligence
e8cccd0c4457b260b758bbcc318a4a6e,Manufacturer defect/negligence
72a59813f6e49ddf4961a5e4320f9734,Manufacturer defect/negligence
a6950db3d6a4cc01ad39c0e7f8255e1d,Manufacturer defect/negligence
44ddf2ef41f41a41aa22c0dd571fb74f,Manufacturer defect/negligence
4093a9e4c3bf28ed68a884ab8fd5d0bc,Operator error
f87b9f707a585655d62cf5f2a2b87d89,Operator error
20d6822c3025c7420cabea632b891e05,Operator error
6eed9260c706443ffba905a9c6065c70,Operator error
d904cdf002edd3ca77dac275f9a8d099,Operator error
243528a6ba2e502f481193d373021428,Pilot error
2a483604beca75d9e1b2dc3a05ab3ff2,Pilot error
0bf4d69c90ee4fe4780822f05dde6209,Pilot error
7a55f19c01630888af721fa97c75e5f4,Pilot error
db8f47d6eb922368d701539aeaec5daa,Pilot error
622d48ca5c68e474fe64f5647f5d0a8b,Pilot error
d60f0f46f9b893fc5c6d9136e713d7ee,Pilot error
6bca9bc4f9ff25af641b3654e1176cb5,Pilot error
718ba930abafff1d439bfa5a20d5e213,Pilot error
99766bdefc07b63d6c964f94bfdd1c54,Pilot error
0f3fb1ebdb114b8d3183743dfd131767,Pilot error
6763c35e83640b947facf21c86fd09c6,Pilot error
29125b11474df1bf0ec5a756ee3a94da,Pilot error
23d9998ef54de964f82819a95d013eed,Pilot error
9cc5ce7452764eb16a593aedc7af42a6,Pilot error
bfbe525698a4da506521352649bab0ea,Pilot error
7d536fcb06d55ee4ee90148b8edd651d,Pilot error
84330a7fb2818a691a513ba9d86e2eaa,Pilot error
db4a2cb5d083bd51751906ff949967a0,Pilot error
1a44347cf843da5680ed05cca9669760,Pilot error
3e0f50100b43ea9a0dafe74660488db7,Pilot error
90e3ea0c1bad6de17a6af3d141332796,Pilot error
2e7a15cce8562ef96244af3d3b0de848,Pilot error
9f2d9ae3bee2746074ec1398081806e8,Pilot error
c1cee9861eb588d1f3f44063d1dbea7d,Pilot error
9eee518ec8bd657dd57728e99e923aa2,Pilot error
1c5c6442ff305482746b5f57db8a00a4,Pilot error
b862a83e0812f89d6ba50de317e465f9,Pilot error
f4c9506df7a5594359b78ab5bb6ab668,Pilot error
12d164a4dec963728b042ab557176c8e,Pilot error
6180126277345889c97e0980658cf12a,Pilot error
1e8063cb33dcff451b8da7c3329793e8,Pilot error
6467608bd3c7caf3df45e71353f1f442,Pilot error
bb6e2d8fce9ea119bda710ae7c57946d,Pilot error
51ca0237e600660f410f8ca680327fa6,Pilot error
10090490d2206cc12ab10f386b82aab6,Pilot error
951e49b24c980fd07700600a079f34c7,Pilot error
7ac536329617f4f01333d4eea0a940f8,Pilot error
dc5c3a90cd33c02cd947222415a12d88,Pilot error
a4deecef2067d283e9febf7cbace9795,Pilot error
379779a9684cc5d989b7a4f8d7544d10,Pilot error
6461d3a1276e8d7274c9848179cded7c,Pilot error
b836e9e2ea8583ce9c0ac374fb1387e3,Pilot error
a3cf0bf9445466b2962adcf63a622412,Pilot error
43c501dbebea68c95c7a76980215646b,Pilot error
8ffd63b56b49a2af0d02c3fae7b502de,Pilot error
c2b1a4e65d353cba9560c99e64d2e577,Pilot error
b0570e3b00c5a39a9ff79f1434e48be5,Pilot error
1f63c67549fca6829fc5fc626df7325b,Pilot error
8af04bb8ee4744404d40e5d02e5de16d,Pilot error
aee374e85741b02997d6c0d0f899b235,Pilot error
e28ca69c475a87ee398bf95262d8b802,Pilot error
f0a1624dde22ecdbfe5633408dee01a3,Pilot error
ea46bca20c0068f01def2370a6601b5a,Pilot error
caa94030548d9b41ad4bbf2833397ac1,Pilot error
e09375b0181e11270b5b69295bcf5489,Pilot error
